Index	chr	start	end	name	PeakID	gname	blacklist
10369	chr2	676439	678439	ENSG00000151353	ENSG00000151353	TMEM18	0
10370	chr2	949868	951868	ENSG00000172554	ENSG00000172554	SNTG2	0
10371	chr2	1373223	1375223	ENSG00000115705	ENSG00000115705	TPO	0
10372	chr2	1743852	1745852	ENSG00000130508	ENSG00000130508	PXDN	0
10373	chr2	2330260	2332260	ENSG00000186487	ENSG00000186487	MYT1L	0
10374	chr2	3376882	3378882	ENSG00000032389	ENSG00000032389	TSSC1	0
10375	chr2	3378675	3380675	ENSG00000171853	ENSG00000171853	TRAPPC12	0
10376	chr2	3518736	3520736	ENSG00000182551	ENSG00000182551	ADI1	0
10377	chr2	3546957	3548957	ENSG00000255767	ENSG00000255767	RP13-512J5.1	0
10378	chr2	3557616	3559616	ENSG00000171865	ENSG00000171865	RNASEH1	0
10379	chr2	3574205	3576205	ENSG00000171863	ENSG00000171863	RPS7	0
10380	chr2	3593832	3595832	ENSG00000118004	ENSG00000118004	COLEC11	0
10381	chr2	3657195	3659195	ENSG00000151360	ENSG00000151360	ALLC	0
10382	chr2	3702592	3704592	ENSG00000214866	ENSG00000214866	DCDC2C	0
10383	chr2	5691667	5693667	ENSG00000176887	ENSG00000176887	SOX11	0
10384	chr2	6864806	6866806	ENSG00000134321	ENSG00000134321	RSAD2	0
10385	chr2	6865635	6867635	ENSG00000134326	ENSG00000134326	CMPK2	0
10386	chr2	6916392	6918392	ENSG00000151692	ENSG00000151692	RNF144A	0
10387	chr2	8677845	8679845	ENSG00000115738	ENSG00000115738	ID2	0
10388	chr2	8836630	8838630	ENSG00000134313	ENSG00000134313	KIDINS220	0
10389	chr2	9002813	9004813	ENSG00000143797	ENSG00000143797	MBOAT2	0
10390	chr2	9205765	9207765	ENSG00000151693	ENSG00000151693	ASAP2	0
10391	chr2	9422547	9424547	ENSG00000119185	ENSG00000119185	ITGB1BP1	0
10392	chr2	9422568	9424568	ENSG00000119203	ENSG00000119203	CPSF3	0
10393	chr2	9472658	9474658	ENSG00000134330	ENSG00000134330	IAH1	0
10394	chr2	9554792	9556792	ENSG00000151694	ENSG00000151694	ADAM17	0
10395	chr2	9630014	9632014	ENSG00000134308	ENSG00000134308	YWHAQ	0
10396	chr2	9842354	9844354	ENSG00000115750	ENSG00000115750	TAF1B	0
10397	chr2	9950693	9952693	ENSG00000134317	ENSG00000134317	GRHL1	0
10398	chr2	10041849	10043849	ENSG00000172059	ENSG00000172059	KLF11	0
10399	chr2	10079944	10081944	ENSG00000205795	ENSG00000205795	CYS1	0
10400	chr2	10082781	10084781	ENSG00000233502	ENSG00000233502	AC104794.4	0
10401	chr2	10121328	10123328	ENSG00000171848	ENSG00000171848	RRM2	0
10402	chr2	10140382	10142382	ENSG00000163009	ENSG00000163009	C2orf48	0
10403	chr2	10301889	10303889	ENSG00000115756	ENSG00000115756	HPCAL1	0
10404	chr2	10447504	10449504	ENSG00000115758	ENSG00000115758	ODC1	0
10405	chr2	10688987	10690987	ENSG00000115761	ENSG00000115761	NOL10	0
10406	chr2	10720649	10722649	ENSG00000143882	ENSG00000143882	ATP6V1C2	0
10407	chr2	10836977	10838977	ENSG00000143870	ENSG00000143870	PDIA6	0
10408	chr2	10846577	10848577	ENSG00000232056	ENSG00000232056	AC092687.4	0
10409	chr2	10910937	10912937	ENSG00000162975	ENSG00000162975	KCNF1	0
10410	chr2	11132053	11134053	ENSG00000150873	ENSG00000150873	C2orf50	0
10411	chr2	11154198	11156198	ENSG00000162976	ENSG00000162976	PQLC3	0
10412	chr2	11347330	11349330	ENSG00000134318	ENSG00000134318	ROCK2	0
10413	chr2	11465177	11467177	ENSG00000169016	ENSG00000169016	E2F6	0
10414	chr2	11481341	11483341	ENSG00000196208	ENSG00000196208	GREB1	0
10415	chr2	11669164	11671164	ENSG00000169006	ENSG00000169006	NTSR2	0
10416	chr2	11676595	11678595	ENSG00000134324	ENSG00000134324	LPIN1	0
10417	chr2	12715889	12717889	ENSG00000071575	ENSG00000071575	TRIB2	0
10418	chr2	14631686	14633686	ENSG00000162981	ENSG00000162981	FAM84A	0
10419	chr2	15560330	15562330	ENSG00000151779	ENSG00000151779	NBAS	0
10420	chr2	15590178	15592178	ENSG00000079785	ENSG00000079785	DDX1	0
10421	chr2	15689782	15691782	ENSG00000231031	ENSG00000231031	AC008271.1	0
10422	chr2	15939564	15941564	ENSG00000134323	ENSG00000134323	MYCN	0
10423	chr2	16665331	16667331	ENSG00000197872	ENSG00000197872	FAM49A	0
10424	chr2	17517439	17519439	ENSG00000214842	ENSG00000214842	RAD51AP2	0
10425	chr2	17538126	17540126	ENSG00000163032	ENSG00000163032	VSNL1	0
10426	chr2	17752858	17754858	ENSG00000178295	ENSG00000178295	GEN1	0
10427	chr2	17799242	17801242	ENSG00000163029	ENSG00000163029	SMC6	0
10428	chr2	17815496	17817496	ENSG00000151379	ENSG00000151379	MSGN1	0
10429	chr2	17876847	17878847	ENSG00000170745	ENSG00000170745	KCNS3	0
10430	chr2	18559680	18561680	ENSG00000240857	ENSG00000240857	RDH14	0
10431	chr2	18588564	18590564	ENSG00000250741	ENSG00000250741	NT5C1B-RDH14	0
10432	chr2	18588572	18590572	ENSG00000185013	ENSG00000185013	NT5C1B	0
10433	chr2	19357653	19359653	ENSG00000143867	ENSG00000143867	OSR1	0
10434	chr2	19900986	19902986	ENSG00000183891	ENSG00000183891	TTC32	0
10435	chr2	19989131	19991131	ENSG00000118965	ENSG00000118965	WDR35	0
10436	chr2	20011694	20013694	ENSG00000132031	ENSG00000132031	MATN3	0
10437	chr2	20051028	20053028	ENSG00000068697	ENSG00000068697	LAPTM4A	0
10438	chr2	20224433	20226433	ENSG00000115884	ENSG00000115884	SDC1	0
10439	chr2	20351234	20353234	ENSG00000055917	ENSG00000055917	PUM2	0
10440	chr2	20446074	20448074	ENSG00000143878	ENSG00000143878	RHOB	0
10441	chr2	20650089	20652089	ENSG00000118960	ENSG00000118960	HS1BP3	0
10442	chr2	20665664	20667664	ENSG00000143869	ENSG00000143869	GDF7	0
10443	chr2	20822130	20824130	ENSG00000118961	ENSG00000118961	C2orf43	0
10444	chr2	21043073	21045073	ENSG00000084674	ENSG00000084674	APOB	0
10445	chr2	21122917	21124917	ENSG00000218819	ENSG00000218819	TDRD15	0
10446	chr2	23384217	23386217	ENSG00000119771	ENSG00000119771	KLHL29	0
10447	chr2	23523344	23525344	ENSG00000224361	ENSG00000224361	AC011239.1	0
10448	chr2	23926114	23928114	ENSG00000119778	ENSG00000119778	ATAD2B	0
10449	chr2	23926285	23928285	ENSG00000173960	ENSG00000173960	UBXN2A	0
10450	chr2	24009081	24011081	ENSG00000205639	ENSG00000205639	MFSD2B	0
10451	chr2	24048575	24050575	ENSG00000163026	ENSG00000163026	C2orf44	0
10452	chr2	24048701	24050701	ENSG00000119782	ENSG00000119782	FKBP1B	0
10453	chr2	24075443	24077443	ENSG00000115128	ENSG00000115128	SF3B6	0
10454	chr2	24075526	24077526	ENSG00000219626	ENSG00000219626	FAM228B	0
10455	chr2	24084861	24086861	ENSG00000115129	ENSG00000115129	TP53I3	0
10456	chr2	24122477	24124477	ENSG00000176732	ENSG00000176732	PFN4	0
10457	chr2	24123366	24125366	ENSG00000276087	ENSG00000276087	RP11-507M3.1	0
10458	chr2	24174069	24176069	ENSG00000186453	ENSG00000186453	FAM228A	0
10459	chr2	24359714	24361714	ENSG00000198399	ENSG00000198399	ITSN2	0
10460	chr2	24490914	24492914	ENSG00000084676	ENSG00000084676	NCOA1	0
10461	chr2	24792136	24794136	ENSG00000138092	ENSG00000138092	CENPO	0
10462	chr2	24792382	24794382	ENSG00000184924	ENSG00000184924	PTRHD1	0
10463	chr2	24918839	24920839	ENSG00000138031	ENSG00000138031	ADCY3	0
10464	chr2	24971094	24973094	ENSG00000115137	ENSG00000115137	DNAJC27	0
10465	chr2	25041130	25043130	ENSG00000084710	ENSG00000084710	EFR3B	0
10466	chr2	25167903	25169903	ENSG00000115138	ENSG00000115138	POMC	0
10467	chr2	25341590	25343590	ENSG00000119772	ENSG00000119772	DNMT3A	0
10468	chr2	25672647	25674647	ENSG00000138101	ENSG00000138101	DTNB	0
10469	chr2	25877516	25879516	ENSG00000143970	ENSG00000143970	ASXL2	0
10470	chr2	25981749	25983749	ENSG00000084731	ENSG00000084731	KIF3C	0
10471	chr2	26033107	26035107	ENSG00000084733	ENSG00000084733	RAB10	0
10472	chr2	26172091	26174091	ENSG00000157833	ENSG00000157833	GAREML	0
10473	chr2	26242170	26244170	ENSG00000138029	ENSG00000138029	HADHB	0
10474	chr2	26243726	26245726	ENSG00000084754	ENSG00000084754	HADHA	0
10475	chr2	26307547	26309547	ENSG00000138018	ENSG00000138018	EPT1	0
10476	chr2	26345817	26347817	ENSG00000173567	ENSG00000173567	GPR113	0
10477	chr2	26400916	26402916	ENSG00000157856	ENSG00000157856	DRC1	0
10478	chr2	26557698	26559698	ENSG00000115155	ENSG00000115155	OTOF	0
10479	chr2	26561582	26563582	ENSG00000173557	ENSG00000173557	C2orf70	0
10480	chr2	26640368	26642368	ENSG00000157884	ENSG00000157884	CIB4	0
10481	chr2	26691690	26693690	ENSG00000171303	ENSG00000171303	KCNK3	0
10482	chr2	26763284	26765284	ENSG00000213699	ENSG00000213699	SLC35F6	0
10483	chr2	26763289	26765289	ENSG00000115163	ENSG00000115163	CENPA	0
10484	chr2	26846747	26848747	ENSG00000157851	ENSG00000157851	DPYSL5	0
10485	chr2	26969612	26971612	ENSG00000084764	ENSG00000084764	MAPRE3	0
10486	chr2	27031910	27033910	ENSG00000119777	ENSG00000119777	TMEM214	0
10487	chr2	27041364	27043364	ENSG00000084693	ENSG00000084693	AGBL5	0
10488	chr2	27070773	27072773	ENSG00000228474	ENSG00000228474	OST4	0
10489	chr2	27077567	27079567	ENSG00000138080	ENSG00000138080	EMILIN1	0
10490	chr2	27085747	27087747	ENSG00000138030	ENSG00000138030	KHK	0
10491	chr2	27118115	27120115	ENSG00000138028	ENSG00000138028	CGREF1	0
10492	chr2	27122789	27124789	ENSG00000143994	ENSG00000143994	ABHD1	0
10493	chr2	27133675	27135675	ENSG00000138073	ENSG00000138073	PREB	0
10494	chr2	27138410	27140410	ENSG00000186143	ENSG00000186143	PRR30	0
10495	chr2	27148004	27150004	ENSG00000163792	ENSG00000163792	TCF23	0
10496	chr2	27211027	27213027	ENSG00000138085	ENSG00000138085	ATRAID	0
10497	chr2	27211958	27213958	ENSG00000138074	ENSG00000138074	SLC5A6	0
10498	chr2	27216390	27218390	ENSG00000084774	ENSG00000084774	CAD	0
10499	chr2	27274421	27276421	ENSG00000163793	ENSG00000163793	DNAJC5G	0
10500	chr2	27274817	27276817	ENSG00000115194	ENSG00000115194	SLC30A3	0
10501	chr2	27281392	27283392	ENSG00000138100	ENSG00000138100	TRIM54	0
10502	chr2	27307445	27309445	ENSG00000163794	ENSG00000163794	UCN	0
10503	chr2	27324680	27326680	ENSG00000115204	ENSG00000115204	MPV17	0
10504	chr2	27356034	27358034	ENSG00000115207	ENSG00000115207	GTF3C2	0
10505	chr2	27369486	27371486	ENSG00000115211	ENSG00000115211	EIF2B4	0
10506	chr2	27369496	27371496	ENSG00000115234	ENSG00000115234	SNX17	0
10507	chr2	27379790	27381790	ENSG00000163795	ENSG00000163795	ZNF513	0
10508	chr2	27408687	27410687	ENSG00000115241	ENSG00000115241	PPM1G	0
10509	chr2	27426790	27428790	ENSG00000115216	ENSG00000115216	NRBP1	0
10510	chr2	27441366	27443366	ENSG00000157992	ENSG00000157992	KRTCAP3	0
10511	chr2	27488789	27490789	ENSG00000138002	ENSG00000138002	IFT172	0
10512	chr2	27494245	27496245	ENSG00000115226	ENSG00000115226	FNDC4	0
10513	chr2	27495842	27497842	ENSG00000084734	ENSG00000084734	GCKR	0
10514	chr2	27536386	27538386	ENSG00000233438	ENSG00000233438	AC109829.1	0
10515	chr2	27575522	27577522	ENSG00000221843	ENSG00000221843	C2orf16	0
10516	chr2	27581969	27583969	ENSG00000243943	ENSG00000243943	ZNF512	0
10517	chr2	27627247	27629247	ENSG00000198522	ENSG00000198522	GPN1	0
10518	chr2	27628012	27630012	ENSG00000176714	ENSG00000176714	CCDC121	0
10519	chr2	27662471	27664471	ENSG00000163798	ENSG00000163798	SLC4A1AP	0
10520	chr2	27662840	27664840	ENSG00000119760	ENSG00000119760	SUPT7L	0
10521	chr2	27714732	27716732	ENSG00000205334	ENSG00000205334	AC074091.13	0
10522	chr2	27770717	27772717	ENSG00000243147	ENSG00000243147	MRPL33	0
10523	chr2	27888941	27890941	ENSG00000158019	ENSG00000158019	BRE	0
10524	chr2	27890098	27892098	ENSG00000171174	ENSG00000171174	RBKS	0
10525	chr2	28391448	28393448	ENSG00000075426	ENSG00000075426	FOSL2	0
10526	chr2	28456145	28458145	ENSG00000163803	ENSG00000163803	PLB1	0
10527	chr2	28750640	28752640	ENSG00000213639	ENSG00000213639	PPP1CB	0
10528	chr2	28781517	28783517	ENSG00000163806	ENSG00000163806	SPDYA	0
10529	chr2	28869301	28871301	ENSG00000171103	ENSG00000171103	TRMT61B	0
10530	chr2	28893643	28895643	ENSG00000163811	ENSG00000163811	WDR43	0
10531	chr2	28955611	28957611	ENSG00000189350	ENSG00000189350	FAM179A	0
10532	chr2	29073261	29075261	ENSG00000179270	ENSG00000179270	C2orf71	0
10533	chr2	29096705	29098705	ENSG00000115295	ENSG00000115295	CLIP4	0
10534	chr2	29920566	29922566	ENSG00000171094	ENSG00000171094	ALK	0
10535	chr2	30145941	30147941	ENSG00000119801	ENSG00000119801	YPEL5	0
10536	chr2	30230531	30232531	ENSG00000213626	ENSG00000213626	LBH	0
10537	chr2	30446226	30448226	ENSG00000172954	ENSG00000172954	LCLAT1	0
10538	chr2	30819542	30821542	ENSG00000162949	ENSG00000162949	CAPN13	0
10539	chr2	31154202	31156202	ENSG00000158089	ENSG00000158089	GALNT14	0
10540	chr2	31232858	31234858	ENSG00000214711	ENSG00000214711	CAPN14	0
10541	chr2	31233337	31235337	ENSG00000013016	ENSG00000013016	EHD3	0
10542	chr2	31413715	31415715	ENSG00000158125	ENSG00000158125	XDH	0
10543	chr2	31580067	31582067	ENSG00000277893	ENSG00000277893	SRD5A2	0
10544	chr2	32010230	32012230	ENSG00000162959	ENSG00000162959	MEMO1	0
10545	chr2	32038812	32040812	ENSG00000162961	ENSG00000162961	DPY30	0
10546	chr2	32062611	32064611	ENSG00000021574	ENSG00000021574	SPAST	0
10547	chr2	32164841	32166841	ENSG00000152683	ENSG00000152683	SLC30A6	0
10548	chr2	32264854	32266854	ENSG00000091106	ENSG00000091106	NLRC4	0
10549	chr2	32276910	32278910	ENSG00000119820	ENSG00000119820	YIPF4	0
10550	chr2	32356028	32358028	ENSG00000115760	ENSG00000115760	BIRC6	0
10551	chr2	32627032	32629032	ENSG00000018699	ENSG00000018699	TTC27	0
10552	chr2	32945972	32947972	ENSG00000049323	ENSG00000049323	LTBP1	0
10553	chr2	33435324	33437324	ENSG00000152689	ENSG00000152689	RASGRP3	0
10554	chr2	33598382	33600382	ENSG00000119812	ENSG00000119812	FAM98A	0
10555	chr2	36354926	36356926	ENSG00000150938	ENSG00000150938	CRIM1	0
10556	chr2	36645087	36647087	ENSG00000171055	ENSG00000171055	FEZ2	0
10557	chr2	36695690	36697690	ENSG00000205221	ENSG00000205221	VIT	0
10558	chr2	36965472	36967472	ENSG00000115808	ENSG00000115808	STRN	0
10559	chr2	37083342	37085342	ENSG00000008869	ENSG00000008869	HEATR5B	0
10560	chr2	37083451	37085451	ENSG00000152133	ENSG00000152133	GPATCH11	0
10561	chr2	37156065	37158065	ENSG00000055332	ENSG00000055332	EIF2AK2	0
10562	chr2	37195488	37197488	ENSG00000218739	ENSG00000218739	CEBPZOS	0
10563	chr2	37195598	37197598	ENSG00000138068	ENSG00000138068	SULT6B1	0
10564	chr2	37230631	37232631	ENSG00000003509	ENSG00000003509	NDUFAF7	0
10565	chr2	37230713	37232713	ENSG00000115816	ENSG00000115816	CEBPZ	0
10566	chr2	37323808	37325808	ENSG00000115825	ENSG00000115825	PRKD3	0
10567	chr2	37343574	37345574	ENSG00000115828	ENSG00000115828	QPCT	0
10568	chr2	37737468	37739468	ENSG00000163171	ENSG00000163171	CDC42EP3	0
10569	chr2	37922187	37924187	ENSG00000115841	ENSG00000115841	RMDN2	0
10570	chr2	38108902	38110902	ENSG00000138061	ENSG00000138061	CYP1B1	0
10571	chr2	38376285	38378285	ENSG00000119787	ENSG00000119787	ATL2	0
10572	chr2	38602586	38604586	ENSG00000143889	ENSG00000143889	HNRNPLL	0
10573	chr2	38664910	38666910	ENSG00000143891	ENSG00000143891	GALM	0
10574	chr2	38750494	38752494	ENSG00000115875	ENSG00000115875	SRSF7	0
10575	chr2	38750534	38752534	ENSG00000152147	ENSG00000152147	GEMIN6	0
10576	chr2	38874934	38876934	ENSG00000163214	ENSG00000163214	DHX57	0
10577	chr2	38874962	38876962	ENSG00000188010	ENSG00000188010	MORN2	0
10578	chr2	38888880	38890880	ENSG00000214694	ENSG00000214694	ARHGEF33	0
10579	chr2	39123345	39125345	ENSG00000115904	ENSG00000115904	SOS1	0
10580	chr2	39228588	39230588	ENSG00000205111	ENSG00000205111	CDKL4	0
10581	chr2	39436312	39438312	ENSG00000011566	ENSG00000011566	MAP4K3	0
10582	chr2	39663982	39665982	ENSG00000152154	ENSG00000152154	TMEM178A	0
10583	chr2	39778267	39780267	ENSG00000138050	ENSG00000138050	THUMPD2	0
10584	chr2	40610053	40612053	ENSG00000183023	ENSG00000183023	SLC8A1	0
10585	chr2	41953266	41955266	ENSG00000205086	ENSG00000205086	C2orf91	0
10586	chr2	42047020	42049020	ENSG00000162878	ENSG00000162878	PKDCC	0
10587	chr2	42168350	42170350	ENSG00000143924	ENSG00000143924	EML4	0
10588	chr2	42424088	42426088	ENSG00000115944	ENSG00000115944	COX7A2L	0
10589	chr2	42493097	42495097	ENSG00000171126	ENSG00000171126	KCNG3	0
10590	chr2	42493569	42495569	ENSG00000057935	ENSG00000057935	MTA3	0
10591	chr2	42763261	42765261	ENSG00000162881	ENSG00000162881	OXER1	0
10592	chr2	42791593	42793593	ENSG00000162882	ENSG00000162882	HAAO	0
10593	chr2	43225609	43227609	ENSG00000152518	ENSG00000152518	ZFP36L2	0
10594	chr2	43595046	43597046	ENSG00000115970	ENSG00000115970	THADA	0
10595	chr2	43636273	43638273	ENSG00000152527	ENSG00000152527	PLEKHH2	0
10596	chr2	43773039	43775039	ENSG00000138036	ENSG00000138036	DYNC2LI1	0
10597	chr2	43837865	43839865	ENSG00000138075	ENSG00000138075	ABCG5	0
10598	chr2	43837964	43839964	ENSG00000143921	ENSG00000143921	ABCG8	0
10599	chr2	43995005	43997005	ENSG00000138095	ENSG00000138095	LRPPRC	0
10600	chr2	44166969	44168969	ENSG00000138032	ENSG00000138032	PPM1B	0
10601	chr2	44274458	44276458	ENSG00000138079	ENSG00000138079	SLC3A1	0
10602	chr2	44360862	44362862	ENSG00000138078	ENSG00000138078	PREPL	0
10603	chr2	44360950	44362950	ENSG00000143919	ENSG00000143919	CAMKMT	0
10604	chr2	44940898	44942898	ENSG00000138083	ENSG00000138083	SIX3	0
10605	chr2	45008430	45010430	ENSG00000170577	ENSG00000170577	SIX2	0
10606	chr2	45611165	45613165	ENSG00000068784	ENSG00000068784	SRBD1	0
10607	chr2	45650345	45652345	ENSG00000171132	ENSG00000171132	PRKCE	0
10608	chr2	46292667	46294667	ENSG00000116016	ENSG00000116016	EPAS1	0
10609	chr2	46428190	46430190	ENSG00000187600	ENSG00000187600	TMEM247	0
10610	chr2	46540806	46542806	ENSG00000119729	ENSG00000119729	RHOQ	0
10611	chr2	46541557	46543557	ENSG00000250565	ENSG00000250565	ATP6V1E2	0
10612	chr2	46615416	46617416	ENSG00000119878	ENSG00000119878	CRIPT	0
10613	chr2	46616119	46618119	ENSG00000151665	ENSG00000151665	PIGF	0
10614	chr2	46697952	46699952	ENSG00000171150	ENSG00000171150	SOCS5	0
10615	chr2	46815668	46817668	ENSG00000222005	ENSG00000222005	LINC01118	0
10616	chr2	46815697	46817697	ENSG00000239332	ENSG00000239332	LINC01119	0
10617	chr2	46915157	46917157	ENSG00000068724	ENSG00000068724	TTC7A	0
10618	chr2	46940855	46942855	ENSG00000180398	ENSG00000180398	MCFD2	0
10619	chr2	47154378	47156378	ENSG00000239605	ENSG00000239605	C2orf61	0
10620	chr2	47175511	47177511	ENSG00000273269	ENSG00000273269	RP11-761B3.1	0
10621	chr2	47175601	47177601	ENSG00000143933	ENSG00000143933	CALM2	0
10622	chr2	47344158	47346158	ENSG00000119888	ENSG00000119888	EPCAM	0
10623	chr2	47401969	47403969	ENSG00000095002	ENSG00000095002	MSH2	0
10624	chr2	47569939	47571939	ENSG00000184261	ENSG00000184261	KCNK12	0
10625	chr2	47694530	47696530	ENSG00000116062	ENSG00000116062	MSH6	0
10626	chr2	47904793	47906793	ENSG00000138081	ENSG00000138081	FBXO11	0
10627	chr2	48313637	48315637	ENSG00000170802	ENSG00000170802	FOXN2	0
10628	chr2	48439598	48441598	ENSG00000162869	ENSG00000162869	PPP1R21	0
10629	chr2	48528383	48530383	ENSG00000243244	ENSG00000243244	STON1	0
10630	chr2	48528925	48530925	ENSG00000068781	ENSG00000068781	STON1-GTF2A1L	0
10631	chr2	48616798	48618798	ENSG00000242441	ENSG00000242441	GTF2A1L	0
10632	chr2	48754730	48756730	ENSG00000138039	ENSG00000138039	LHCGR	0
10633	chr2	49153537	49155537	ENSG00000170820	ENSG00000170820	FSHR	0
10634	chr2	51031561	51033561	ENSG00000179915	ENSG00000179915	NRXN1	0
10635	chr2	53766792	53768792	ENSG00000143942	ENSG00000143942	CHAC2	0
10636	chr2	53786044	53788044	ENSG00000068912	ENSG00000068912	ERLEC1	0
10637	chr2	53786610	53788610	ENSG00000115239	ENSG00000115239	GPR75-ASB3	0
10638	chr2	53858989	53860989	ENSG00000119737	ENSG00000119737	GPR75	0
10639	chr2	53859160	53861160	ENSG00000270898	ENSG00000270898	TMIGD2	0
10640	chr2	53969838	53971838	ENSG00000170634	ENSG00000170634	ACYP2	0
10641	chr2	53969840	53971840	ENSG00000068878	ENSG00000068878	PSME4	0
10642	chr2	54255272	54257272	ENSG00000178021	ENSG00000178021	TSPYL6	0
10643	chr2	54329034	54331034	ENSG00000177994	ENSG00000177994	C2orf73	0
10644	chr2	54455285	54457285	ENSG00000115306	ENSG00000115306	SPTBN1	0
10645	chr2	54722499	54724499	ENSG00000214595	ENSG00000214595	EML6	0
10646	chr2	55111621	55113621	ENSG00000115310	ENSG00000115310	RTN4	0
10647	chr2	55230903	55232903	ENSG00000143947	ENSG00000143947	RPS27A	0
10648	chr2	55231563	55233563	ENSG00000162994	ENSG00000162994	CLHC1	0
10649	chr2	55268347	55270347	ENSG00000085760	ENSG00000085760	MTIF2	0
10650	chr2	55418921	55420921	ENSG00000115355	ENSG00000115355	CCDC88A	0
10651	chr2	55518604	55520604	ENSG00000163001	ENSG00000163001	CCDC104	0
10652	chr2	55617880	55619880	ENSG00000275052	ENSG00000275052	SMEK2	0
10653	chr2	55692910	55694910	ENSG00000138035	ENSG00000138035	PNPT1	0
10654	chr2	55923139	55925139	ENSG00000115380	ENSG00000115380	EFEMP1	0
10655	chr2	56183123	56185123	ENSG00000055813	ENSG00000055813	CCDC85A	0
10656	chr2	57906651	57908651	ENSG00000028116	ENSG00000028116	VRK2	0
10657	chr2	58240372	58242372	ENSG00000115392	ENSG00000115392	FANCL	0
10658	chr2	60552567	60554567	ENSG00000119866	ENSG00000119866	BCL11A	0
10659	chr2	60755230	60757230	ENSG00000115421	ENSG00000115421	PAPOLG	0
10660	chr2	60880521	60882521	ENSG00000162924	ENSG00000162924	REL	0
10661	chr2	61016225	61018225	ENSG00000162928	ENSG00000162928	PEX13	0
